Time,People_Count,Status
2026-02-02 10:49:49.751309,2,SAFE
2026-02-02 10:49:52.751248,2,SAFE
2026-02-02 10:49:53.034589,2,SAFE
2026-02-02 10:49:59.428490,2,SAFE
2026-02-02 10:49:59.722801,1,SAFE
2026-02-02 10:50:08.701492,3,SAFE
2026-02-02 10:50:13.440347,2,SAFE
2026-02-02 10:50:14.719700,2,SAFE
2026-02-02 10:50:16.417174,2,SAFE
2026-02-02 10:50:21.810297,0,SAFE
2026-02-02 10:50:22.213498,2,SAFE
2026-02-02 10:50:31.236419,3,SAFE
2026-02-02 10:50:35.313293,2,SAFE
2026-02-02 10:50:36.634975,2,SAFE
2026-02-02 10:50:38.858646,3,SAFE
2026-02-02 10:50:43.252555,1,SAFE
2026-02-02 10:50:44.416075,1,SAFE
2026-02-02 10:50:53.382935,2,SAFE
2026-02-02 10:50:57.825837,2,SAFE
2026-02-02 10:50:58.285289,2,SAFE
2026-02-02 10:51:01.458210,2,SAFE
2026-02-02 10:51:05.052551,2,SAFE
2026-02-02 10:51:06.096516,2,SAFE
2026-02-02 10:51:13.982544,2,SAFE
2026-02-02 10:51:16.801898,0,SAFE
2026-02-02 10:51:17.267308,2,SAFE
2026-02-02 10:51:18.066469,2,SAFE
2026-02-02 10:51:20.017232,2,SAFE
2026-02-02 10:51:53.813402,2,SAFE
2026-02-02 10:52:54.017461,2,SAFE
2026-02-02 10:53:54.159437,2,SAFE
2026-02-02 10:54:38.493449,0,SAFE
2026-02-02 10:54:45.372815,0,SAFE
2026-02-02 10:54:52.407481,3,SAFE
2026-02-02 10:54:59.381017,3,SAFE
2026-02-02 10:55:12.188188,2,SAFE
2026-02-02 10:55:13.087600,2,SAFE
2026-02-02 10:55:21.995740,1,SAFE
2026-02-02 10:55:26.331858,1,SAFE
2026-02-02 10:55:28.864952,1,SAFE
2026-02-02 10:55:31.096768,1,SAFE
2026-02-02 10:55:34.563201,1,SAFE
2026-02-02 10:55:35.449309,1,SAFE
2026-02-02 10:55:43.772366,1,SAFE
2026-02-02 10:55:47.832975,2,SAFE
2026-02-02 10:55:50.186950,2,SAFE
2026-02-02 10:55:52.996542,2,SAFE
2026-02-02 10:55:56.378199,0,SAFE
2026-02-02 10:55:56.848582,3,SAFE
2026-02-02 10:56:05.283543,4,SAFE
2026-02-02 10:56:09.465032,3,SAFE
2026-02-02 10:56:11.870528,2,SAFE
2026-02-02 10:56:15.263316,2,SAFE
2026-02-02 10:56:18.941836,2,SAFE
2026-02-02 10:56:19.294918,2,SAFE
2026-02-02 10:56:27.591974,2,SAFE
2026-02-02 10:56:31.498724,2,SAFE
2026-02-02 10:56:33.939873,2,SAFE
2026-02-02 10:56:36.873963,2,SAFE
2026-02-02 10:56:41.275178,0,SAFE
2026-02-02 10:56:41.690975,2,SAFE
2026-02-02 10:56:49.760050,2,SAFE
2026-02-02 10:56:53.594354,3,SAFE
2026-02-02 10:56:55.179114,2,SAFE
2026-02-02 10:56:58.446064,3,SAFE
2026-02-02 10:57:03.475912,2,SAFE
2026-02-02 10:57:04.329221,2,SAFE
2026-02-02 10:57:12.640711,2,SAFE
2026-02-02 10:57:16.293085,2,SAFE
2026-02-02 10:57:16.918764,2,SAFE
2026-02-02 10:57:20.194326,2,SAFE
2026-02-02 10:57:25.363907,3,SAFE
2026-02-02 10:57:26.543020,4,SAFE
2026-02-02 10:57:34.064399,2,SAFE
2026-02-02 10:57:38.196444,2,SAFE
2026-02-02 10:57:39.224182,2,SAFE
2026-02-02 10:57:41.742698,2,SAFE
2026-02-02 10:57:47.498806,2,SAFE
2026-02-02 10:57:48.432432,2,SAFE
2026-02-02 10:57:56.214014,2,SAFE
2026-02-02 10:58:00.707506,2,SAFE
2026-02-02 10:58:01.889914,2,SAFE
2026-02-02 10:58:04.234193,2,SAFE
2026-02-02 10:58:10.299926,2,SAFE
2026-02-02 10:58:11.377415,2,SAFE
2026-02-02 10:58:18.055274,2,SAFE
2026-02-02 10:58:22.453825,2,SAFE
2026-02-02 10:58:22.950805,2,SAFE
2026-02-02 10:58:25.549680,2,SAFE
2026-02-02 10:58:32.008236,2,SAFE
2026-02-02 10:58:33.205324,0,SAFE
2026-02-02 10:58:38.768851,1,SAFE
2026-02-02 10:58:43.925260,1,SAFE
2026-02-02 10:58:44.268227,1,SAFE
2026-02-02 10:58:47.013693,1,SAFE
2026-02-02 10:58:53.153328,1,SAFE
2026-02-02 10:58:54.624418,1,SAFE
2026-02-02 10:59:00.276092,1,SAFE
2026-02-02 10:59:05.645114,2,SAFE
2026-02-02 10:59:06.095704,1,SAFE
2026-02-02 10:59:08.492986,1,SAFE
2026-02-02 10:59:14.580677,2,SAFE
2026-02-02 10:59:15.830576,1,SAFE
2026-02-02 10:59:21.294828,1,SAFE
2026-02-02 10:59:26.802151,1,SAFE
2026-02-02 10:59:27.445055,1,SAFE
2026-02-02 10:59:29.747318,1,SAFE
2026-02-02 10:59:35.076799,1,SAFE
2026-02-02 10:59:36.800329,2,SAFE
2026-02-02 10:59:42.605153,1,SAFE
2026-02-02 10:59:49.433669,0,SAFE
2026-02-02 10:59:50.006310,1,SAFE
2026-02-02 10:59:51.541518,1,SAFE
2026-02-02 10:59:58.477816,1,SAFE
2026-02-02 11:00:00.550061,3,SAFE
2026-02-02 11:00:06.911587,1,SAFE
2026-02-02 11:00:13.914520,0,SAFE
2026-02-02 11:00:14.537157,1,SAFE
2026-02-02 11:00:14.956675,1,SAFE
2026-02-02 11:00:22.501105,1,SAFE
2026-02-02 11:00:24.390969,1,SAFE
2026-02-02 11:00:30.099646,1,SAFE
2026-02-02 11:00:37.280589,0,SAFE
2026-02-02 11:00:37.484662,8,OVERLOAD
2026-02-02 11:00:37.821218,13,OVERLOAD
2026-02-02 11:00:44.457445,0,SAFE
2026-02-02 11:00:45.587098,4,SAFE
2026-02-02 11:00:52.076071,1,SAFE
2026-02-02 11:00:58.990992,2,SAFE
2026-02-02 11:00:59.411533,0,SAFE
2026-02-02 11:00:59.493257,2,SAFE
2026-02-02 11:01:05.980418,2,SAFE
2026-02-02 11:01:07.868023,1,SAFE
2026-02-02 11:01:13.739503,1,SAFE
2026-02-02 11:01:20.847622,0,SAFE
2026-02-02 11:01:21.016126,1,SAFE
2026-02-02 11:01:21.299441,1,SAFE
2026-02-02 11:01:28.761225,1,SAFE
2026-02-02 11:01:29.237960,1,SAFE
2026-02-02 11:01:35.777398,4,SAFE
2026-02-02 11:01:42.182579,0,SAFE
2026-02-02 11:01:42.394773,0,SAFE
2026-02-02 11:01:42.707667,9,OVERLOAD
2026-02-02 11:01:50.545707,0,SAFE
2026-02-02 11:01:50.909177,9,OVERLOAD
2026-02-02 11:01:58.132291,1,SAFE
2026-02-02 11:02:03.501134,0,SAFE
2026-02-02 11:02:03.934843,1,SAFE
2026-02-02 11:02:04.325716,2,SAFE
2026-02-02 11:02:12.773029,0,SAFE
2026-02-02 11:02:13.240544,0,SAFE
2026-02-02 11:02:19.202680,3,SAFE
2026-02-02 11:02:25.278339,0,SAFE
2026-02-02 11:02:25.288206,1,SAFE
2026-02-02 11:02:25.631717,1,SAFE
2026-02-02 11:02:34.515820,1,SAFE
2026-02-02 11:02:34.936617,1,SAFE
2026-02-02 11:02:41.012951,1,SAFE
2026-02-02 11:02:46.728180,3,SAFE
2026-02-02 11:02:47.151043,2,SAFE
2026-02-02 11:02:47.670881,2,SAFE
2026-02-02 11:02:56.129456,9,OVERLOAD
2026-02-02 11:02:57.127788,4,SAFE
2026-02-02 11:03:02.791567,8,OVERLOAD
2026-02-02 11:03:08.941615,6,OVERLOAD
2026-02-02 11:03:09.380765,6,OVERLOAD
2026-02-02 11:03:10.157833,1,SAFE
2026-02-02 11:03:19.739857,0,SAFE
2026-02-02 11:03:20.075995,2,SAFE
2026-02-02 11:03:26.408218,0,SAFE
2026-02-02 11:03:32.677437,0,SAFE
2026-02-02 11:03:33.576822,0,SAFE
2026-02-02 11:03:34.055803,0,SAFE
2026-02-02 11:03:43.203632,3,SAFE
2026-02-02 11:03:43.624312,3,SAFE
2026-02-02 11:03:50.073690,4,SAFE
2026-02-02 11:03:55.621507,3,SAFE
2026-02-02 11:03:56.464500,0,SAFE
2026-02-02 11:03:56.801084,3,SAFE
2026-02-02 11:04:06.925979,3,SAFE
2026-02-02 11:04:07.338514,3,SAFE
2026-02-02 11:04:14.113405,3,SAFE
2026-02-02 11:04:19.954960,3,SAFE
2026-02-02 11:04:20.912957,0,SAFE
2026-02-02 11:04:21.550437,3,SAFE
2026-02-02 11:04:31.363585,3,SAFE
2026-02-02 11:04:31.789841,3,SAFE
2026-02-02 11:04:39.073386,3,SAFE
2026-02-02 11:04:44.040414,3,SAFE
2026-02-02 11:04:46.007885,3,SAFE
2026-02-02 11:04:46.874255,3,SAFE
2026-02-02 11:04:55.865774,3,SAFE
2026-02-02 11:04:56.032172,3,SAFE
2026-02-02 11:05:03.468684,3,SAFE
2026-02-02 11:05:09.074946,3,SAFE
2026-02-02 11:05:11.460689,0,SAFE
2026-02-02 11:05:11.728590,3,SAFE
2026-02-02 11:05:20.912229,0,SAFE
2026-02-02 11:05:21.419954,3,SAFE
2026-02-02 11:05:29.473810,3,SAFE
2026-02-02 11:05:34.793570,3,SAFE
2026-02-02 11:05:36.631293,0,SAFE
2026-02-02 11:05:36.845424,3,SAFE
2026-02-02 11:05:44.901867,0,SAFE
2026-02-02 11:05:45.390487,3,SAFE
2026-02-02 11:25:01.641296,1,SAFE
2026-02-02 11:25:09.918621,1,SAFE
2026-02-02 11:25:18.920921,1,SAFE
2026-02-02 11:25:39.303341,1,SAFE
2026-02-02 11:25:45.790184,0,SAFE
2026-02-02 11:25:46.234801,1,SAFE
2026-02-02 11:25:51.846523,1,SAFE
2026-02-02 11:25:54.942504,1,SAFE
2026-02-02 11:25:56.666766,1,SAFE
2026-02-02 11:26:08.463435,1,SAFE
2026-02-02 11:26:15.180422,1,SAFE
2026-02-02 11:26:16.139107,1,SAFE
2026-02-02 11:26:21.173603,1,SAFE
2026-02-02 11:26:23.967579,1,SAFE
2026-02-02 11:26:24.451881,1,SAFE
2026-02-02 11:26:36.785787,1,SAFE
2026-02-02 11:26:44.398376,1,SAFE
2026-02-02 11:26:45.320711,1,SAFE
2026-02-02 11:26:51.806300,1,SAFE
2026-02-02 11:26:53.937446,1,SAFE
2026-02-02 11:26:54.923182,1,SAFE
2026-02-02 11:27:10.149166,1,SAFE
2026-02-02 11:27:16.897576,1,SAFE
2026-02-02 11:27:18.286146,1,SAFE
2026-02-04 08:48:52.237994,1,SAFE
2026-02-04 08:49:03.765893,1,SAFE
2026-02-04 08:49:06.114442,1,SAFE
2026-02-04 08:49:12.544733,1,SAFE
2026-02-04 08:49:19.254753,1,SAFE
2026-02-04 08:49:26.840537,1,SAFE
2026-02-04 08:49:39.859537,1,SAFE
2026-02-04 08:49:47.380518,1,SAFE
2026-02-04 08:49:47.911835,1,SAFE
2026-02-04 08:49:53.977918,1,SAFE
2026-02-04 08:49:56.893116,1,SAFE
2026-02-04 08:49:59.026708,1,SAFE
2026-02-04 08:50:04.232706,1,SAFE
2026-02-04 08:50:14.336696,1,SAFE
2026-02-04 08:50:14.665947,1,SAFE
2026-02-04 08:50:23.287695,1,SAFE
2026-02-04 08:50:24.551893,1,SAFE
2026-02-04 08:50:27.412394,1,SAFE
2026-02-04 08:50:32.607013,1,SAFE
2026-02-04 08:50:40.325799,1,SAFE
2026-02-04 08:50:41.341530,1,SAFE
2026-02-04 08:50:47.278936,1,SAFE
2026-02-04 08:50:48.781354,3,SAFE
2026-02-04 08:50:51.185267,1,SAFE
2026-02-04 08:50:56.444492,1,SAFE
2026-02-04 08:51:03.171457,3,SAFE
2026-02-04 08:51:04.398736,1,SAFE
2026-02-04 08:51:10.233783,2,SAFE
2026-02-04 08:51:11.529653,2,SAFE
2026-02-04 08:51:14.767016,1,SAFE
2026-02-04 08:51:20.154574,1,SAFE
2026-02-04 08:51:29.357559,1,SAFE
2026-02-04 08:51:29.695187,0,SAFE
2026-02-04 08:51:37.795450,1,SAFE
2026-02-04 08:51:40.029835,1,SAFE
2026-02-04 08:51:43.929497,2,SAFE
2026-02-04 08:51:47.569492,1,SAFE
2026-02-04 08:51:57.143134,1,SAFE
2026-02-04 08:51:58.241622,1,SAFE
2026-02-04 08:52:01.690834,1,SAFE
2026-02-04 08:52:02.695868,1,SAFE
2026-02-04 08:52:05.315968,1,SAFE
2026-02-04 08:52:06.821189,2,SAFE
2026-02-04 08:52:10.413873,2,SAFE
2026-02-04 08:52:50.947973,1,SAFE
2026-02-04 08:53:06.450008,1,SAFE
2026-02-04 08:53:07.986023,1,SAFE
2026-02-04 08:53:14.168965,1,SAFE
2026-02-04 08:53:20.886279,1,SAFE
2026-02-04 08:53:27.341831,2,SAFE
2026-02-04 08:53:42.117722,1,SAFE
2026-02-04 08:53:42.364319,1,SAFE
2026-02-04 08:53:46.599435,1,SAFE
2026-02-04 08:53:47.680168,1,SAFE
2026-02-04 08:53:51.939956,1,SAFE
2026-02-04 08:54:50.914801,1,SAFE
2026-02-04 08:55:51.279450,1,SAFE
2026-02-04 08:56:51.366559,1,SAFE
2026-02-04 08:57:51.511818,1,SAFE
2026-02-04 08:58:01.018184,1,SAFE
2026-02-04 08:58:02.917017,1,SAFE
2026-02-04 08:58:09.895232,1,SAFE
2026-02-04 08:58:17.972797,0,SAFE
2026-02-04 08:58:23.162285,0,SAFE
2026-02-04 08:58:29.671015,0,SAFE
2026-02-04 08:58:36.164627,0,SAFE
2026-02-04 08:58:42.777771,0,SAFE
2026-02-04 08:58:55.908169,0,SAFE
2026-02-04 08:58:57.693515,0,SAFE
2026-02-04 08:59:07.358510,0,SAFE
2026-02-04 08:59:14.269847,0,SAFE
2026-02-04 08:59:15.033108,0,SAFE
2026-02-04 08:59:18.347358,0,SAFE
2026-02-04 08:59:21.900323,0,SAFE
2026-02-04 08:59:22.305657,0,SAFE
2026-02-04 08:59:31.949342,0,SAFE
2026-02-04 08:59:39.098280,0,SAFE
2026-02-04 08:59:40.085102,0,SAFE
2026-02-04 08:59:42.353542,0,SAFE
2026-02-04 08:59:47.199614,0,SAFE
2026-02-04 08:59:47.357169,0,SAFE
2026-02-04 08:59:58.736120,0,SAFE
2026-02-04 09:00:07.196072,0,SAFE
2026-02-04 09:00:07.436671,0,SAFE
2026-02-04 09:00:09.732374,0,SAFE
2026-02-04 09:00:14.619472,0,SAFE
2026-02-04 09:00:15.632622,0,SAFE
2026-02-04 09:00:25.234235,0,SAFE
2026-02-04 09:00:35.682946,0,SAFE
2026-02-04 09:00:36.955574,0,SAFE
2026-02-04 09:00:38.222762,0,SAFE
2026-02-04 09:00:41.614068,0,SAFE
2026-02-04 09:00:42.423233,0,SAFE
2026-02-04 09:00:53.614071,0,SAFE
2026-02-04 09:01:04.349183,0,SAFE
2026-02-04 09:01:05.462292,0,SAFE
2026-02-04 09:01:06.160924,0,SAFE
2026-02-04 09:01:10.631351,0,SAFE
2026-02-04 09:01:11.436331,0,SAFE
2026-02-04 09:01:21.324775,0,SAFE
2026-02-04 09:01:29.585717,0,SAFE
2026-02-04 09:01:30.161335,0,SAFE
2026-02-04 09:01:31.605570,0,SAFE
2026-02-04 09:01:36.183568,0,SAFE
2026-02-04 09:01:36.648152,0,SAFE
2026-02-04 09:01:46.420296,0,SAFE
2026-02-04 09:01:54.618545,0,SAFE
2026-02-04 09:01:55.550523,0,SAFE
2026-02-04 09:01:57.747755,0,SAFE
2026-02-04 09:02:01.396424,0,SAFE
2026-02-04 09:02:02.367443,0,SAFE
2026-02-04 09:02:12.329089,0,SAFE
2026-02-04 09:02:21.695692,0,SAFE
2026-02-04 09:02:23.713285,0,SAFE
2026-02-04 09:02:26.045524,0,SAFE
2026-02-04 09:02:29.572198,0,SAFE
2026-02-04 09:02:32.455506,0,SAFE
2026-02-04 09:02:40.107004,0,SAFE
2026-02-04 09:02:49.435233,0,SAFE
2026-02-04 09:02:50.149981,0,SAFE
2026-02-04 09:02:52.469262,0,SAFE
2026-02-04 09:02:53.848919,0,SAFE
2026-02-04 09:02:57.401418,0,SAFE
2026-02-04 09:03:04.055913,0,SAFE
2026-02-04 09:03:15.879410,0,SAFE
2026-02-04 09:03:16.481253,0,SAFE
2026-02-04 09:03:19.950385,0,SAFE
2026-02-04 09:03:22.327926,0,SAFE
2026-02-04 09:03:25.786238,0,SAFE
2026-02-04 09:03:30.912551,0,SAFE
2026-02-04 09:03:42.233814,0,SAFE
2026-02-04 09:03:44.699440,0,SAFE
2026-02-04 09:03:46.728132,0,SAFE
2026-02-04 09:03:48.856679,0,SAFE
2026-02-04 09:03:51.177077,0,SAFE
2026-02-04 09:03:56.273119,0,SAFE
2026-02-04 09:04:08.308533,0,SAFE
2026-02-04 09:04:10.630586,0,SAFE
2026-02-04 09:04:11.993493,0,SAFE
2026-02-04 09:04:12.810649,0,SAFE
2026-02-04 09:04:14.618184,0,SAFE
2026-02-04 09:04:15.310912,0,SAFE
2026-02-04 09:09:36.082897,0,SAFE
2026-02-04 09:09:42.935150,0,SAFE
2026-02-04 09:09:49.704622,0,SAFE
2026-02-04 09:09:56.463510,0,SAFE
2026-02-04 09:10:10.046942,0,SAFE
2026-02-04 09:10:19.996923,0,SAFE
2026-02-04 09:10:24.098262,0,SAFE
2026-02-04 09:10:28.101687,0,SAFE
2026-02-04 09:10:32.181413,0,SAFE
2026-02-04 09:10:33.404507,0,SAFE
2026-02-04 09:10:36.801144,0,SAFE
2026-02-04 09:10:48.303091,0,SAFE
2026-02-04 09:10:53.277162,0,SAFE
2026-02-04 09:10:58.606612,0,SAFE
2026-02-04 09:11:03.443050,0,SAFE
2026-02-04 09:11:03.918734,0,SAFE
2026-02-04 09:11:06.455458,0,SAFE
2026-02-04 09:11:14.188892,0,SAFE
2026-02-04 09:11:19.455232,0,SAFE
2026-02-04 09:11:24.833334,0,SAFE
2026-02-04 09:11:29.964108,0,SAFE
2026-02-04 09:11:30.997677,0,SAFE
2026-02-04 09:11:33.977070,0,SAFE
2026-02-04 09:11:41.452864,0,SAFE
2026-02-04 09:11:47.486049,0,SAFE
2026-02-04 09:11:52.551635,0,SAFE
2026-02-04 09:11:56.107176,0,SAFE
2026-02-04 09:11:56.469864,0,SAFE
2026-02-04 09:11:58.456744,0,SAFE
2026-02-04 09:12:02.589343,0,SAFE
2026-02-04 09:12:05.377153,0,SAFE
2026-02-04 09:12:06.486907,0,SAFE
2026-02-04 09:18:21.769240,0,SAFE
2026-02-04 09:18:28.754528,0,SAFE
2026-02-04 09:18:35.753971,0,SAFE
2026-02-04 09:18:43.012444,0,SAFE
2026-02-04 09:19:05.446539,0,SAFE
2026-02-04 09:19:10.801519,0,SAFE
2026-02-04 09:19:20.904110,0,SAFE
2026-02-04 09:19:23.495785,0,SAFE
2026-02-04 09:19:27.083480,0,SAFE
2026-02-04 09:19:29.203643,0,SAFE
2026-02-04 09:19:38.837865,0,SAFE
2026-02-04 09:19:46.350973,0,SAFE
2026-02-04 09:19:53.748709,0,SAFE
2026-02-04 09:19:57.125034,0,SAFE
2026-02-04 09:19:58.778458,0,SAFE
2026-02-04 09:20:01.803897,0,SAFE
2026-02-04 09:20:09.229916,0,SAFE
2026-02-04 09:20:16.875994,0,SAFE
2026-02-04 09:20:22.638707,0,SAFE
2026-02-04 09:20:24.237205,0,SAFE
2026-02-04 09:20:27.214865,0,SAFE
2026-02-04 09:20:29.946085,0,SAFE
2026-02-04 09:20:35.695652,0,SAFE
2026-02-04 09:20:43.898170,0,SAFE
2026-02-04 09:20:50.188819,0,SAFE
2026-02-04 09:20:50.648310,0,SAFE
2026-02-04 09:20:55.507370,0,SAFE
2026-02-04 09:20:58.792450,0,SAFE
2026-02-04 09:21:03.632660,0,SAFE
2026-02-04 09:21:11.521526,0,SAFE
2026-02-04 09:21:18.745761,0,SAFE
2026-02-04 09:21:19.244714,0,SAFE
2026-02-04 09:21:22.312659,0,SAFE
2026-02-04 09:21:25.103309,0,SAFE
2026-02-04 09:21:30.149299,0,SAFE
2026-02-04 09:21:36.763207,0,SAFE
2026-02-04 09:21:43.625358,0,SAFE
2026-02-04 09:21:44.889832,0,SAFE
2026-02-04 09:21:47.526018,0,SAFE
2026-02-04 09:21:49.796453,0,SAFE
2026-02-04 09:21:54.690345,0,SAFE
2026-02-04 09:22:02.135053,0,SAFE
2026-02-04 09:22:08.105083,0,SAFE
2026-02-04 09:22:09.143816,0,SAFE
2026-02-04 09:22:11.538825,0,SAFE
2026-02-04 09:22:13.172967,0,SAFE
2026-02-04 09:22:18.881440,0,SAFE
2026-02-04 09:22:24.245077,0,SAFE
2026-02-04 09:22:29.803033,0,SAFE
2026-02-04 09:22:30.245997,0,SAFE
2026-02-04 09:22:31.548691,0,SAFE
2026-02-04 09:22:32.095619,0,SAFE
2026-02-04 09:22:51.735007,0,SAFE
2026-02-04 09:23:51.490237,0,SAFE
2026-02-04 09:24:51.739862,0,SAFE
2026-02-04 09:25:52.011821,0,SAFE
2026-02-04 09:26:50.961625,0,SAFE
2026-02-04 09:27:51.075355,0,SAFE
2026-02-04 09:28:51.070700,0,SAFE
2026-02-04 09:29:52.048473,0,SAFE
2026-02-04 09:30:52.144122,0,SAFE
